feature,importance
ratio_P4_beta_alpha,0.0006099288024513707
band_rel_O1_theta,0.0006095388378667738
corr_C4_T6,0.0006084082513752151
band_rel_F4_gamma,0.0006076094511199032
connectivity_left_right_corr_mean,0.0006055900041695779
band_abs_Pz_gamma,0.0006055358292988332
stat_T5_var,0.0006051935232744529
corr_C3_A2A1,0.0006050254496946727
hjorth_T5_activity,0.000603413369552042
stat_T4_var,0.0006024596879046705
region_occipital_band_rel_mean_beta,0.0006018646708785627
ratio_Fp1_beta_alpha,0.0005996112732222092
corr_F3_Fz,0.000599267364543586
ratio_F3_theta_alpha,0.0005987051069474498
corr_F8_P4,0.0005981659097844843
ratio_F4_theta_beta,0.0005958424230759131
hjorth_F4_activity,0.0005926392270437657
corr_F3_Pz,0.0005896289107969344
band_rel_Fp2_theta,0.000589199325086869
spectral_F4_entropy,0.0005883535125209639
ratio_A2A1_beta_alpha,0.0005880113479624434
corr_T4_P3,0.0005865234652067911
corr_Cz_ECGECG,0.0005864087314152517
corr_F4_ECGECG,0.0005850939373851994
stat_T3_skew,0.0005825372031780182
region_parietal_band_rel_mean_delta,0.0005824977631722235
ratio_Fz_theta_beta,0.0005815293203955544
spectral_T6_entropy,0.0005789529338186473
region_other_band_rel_mean_theta,0.0005787133241049034
corr_F3_Cz,0.0005742664150858924
stat_C4_skew,0.0005738193367789826
corr_F4_T6,0.0005729484231293276
corr_T3_C4,0.0005701335094420958
corr_T5_Pz,0.0005679793518919939
band_rel_T6_theta,0.0005667543595499543
ratio_Fp2_beta_alpha,0.0005650258807712796
corr_Cz_Pz,0.0005644807054701826
hjorth_O1_complexity,0.0005642399871735932
ratio_P4_theta_alpha,0.0005642334397293491
hjorth_F3_activity,0.000562427024335791
corr_T5_P4,0.0005599392949741611
stat_Cz_skew,0.000559260760244392
hemisphere_midline_band_rel_mean_delta,0.0005587811230946087
corr_O2_Cz,0.0005547878996392745
ratio_P4_theta_beta,0.0005541453030983847
stat_F3_std,0.0005527000613623141
global_band_rel_mean_beta,0.0005525249355400417
hjorth_F3_mobility,0.0005491575060800894
band_abs_F4_delta,0.0005477741542079911
ratio_Fz_theta_alpha,0.0005468894036180554
spectral_O2_entropy,0.0005452130306462778
