n,TP,FP,FN,TN,accuracy,sensitivity,specificity,f1,roc_auc,pr_auc,brier,ece,subject_id,feature_set,model
120,25,15,5,75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.9166666666666667,0.7155264527454351,0.1077441860861228,0.07380172213352248,Subject34,hjorth_only,svm_rbf
120,28,55,2,35,0.525,0.9333333333333333,0.3888888888888889,0.49557522123893805,0.8103703703703704,0.48053767402969944,0.22612907478735647,0.2621900758675285,Subject35,hjorth_only,svm_rbf
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.9383333333333334,0.8928483946853173,0.13933680555555555,0.1636111111111111,Subject00,hjorth_only,random_forest
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.7694444444444444,0.4873540157538141,0.16880555555555557,0.11833333333333333,Subject01,hjorth_only,random_forest
120,14,20,16,70,0.7,0.4666666666666667,0.7777777777777778,0.4375,0.6312962962962962,0.42957289938286675,0.2189907407407408,0.22208333333333335,Subject02,hjorth_only,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8935185185185185,0.704343881364957,0.17086226851851852,0.14402777777777778,Subject03,hjorth_only,random_forest
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.4023809523809524,0.22133668910562562,0.22456505847953218,0.17982456140350875,Subject04,hjorth_only,random_forest
120,13,1,17,89,0.85,0.43333333333333335,0.9888888888888889,0.5909090909090909,0.837037037037037,0.6736051985812164,0.15294907407407407,0.17555555555555552,Subject05,hjorth_only,random_forest
120,5,5,25,85,0.75,0.16666666666666666,0.9444444444444444,0.25,0.8505555555555555,0.5296653591164803,0.1542309027777778,0.11062500000000001,Subject06,hjorth_only,random_forest
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.8590740740740741,0.683415797953144,0.15690393518518517,0.16319444444444445,Subject07,hjorth_only,random_forest
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8394444444444444,0.6127495870381957,0.14797048611111113,0.09756944444444444,Subject08,hjorth_only,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.7453703703703705,0.39615177319287603,0.17935127314814814,0.1132638888888889,Subject09,hjorth_only,random_forest
123,8,5,22,88,0.7804878048780488,0.26666666666666666,0.946236559139785,0.37209302325581395,0.57168458781362,0.43078736872323836,0.1893721770551039,0.15243902439024395,Subject10,hjorth_only,random_forest
120,9,52,21,38,0.39166666666666666,0.3,0.4222222222222222,0.1978021978021978,0.31907407407407407,0.2143649653461182,0.31454745370370374,0.30513888888888885,Subject11,hjorth_only,random_forest
120,0,2,30,88,0.7333333333333333,0.0,0.9777777777777777,0.0,0.39555555555555555,0.2049000943179844,0.22101736111111112,0.2177777777777778,Subject12,hjorth_only,random_forest
120,16,11,14,79,0.7916666666666666,0.5333333333333333,0.8777777777777778,0.5614035087719298,0.85,0.684601054976442,0.18458912037037037,0.21319444444444446,Subject13,hjorth_only,random_forest
120,15,44,15,46,0.5083333333333333,0.5,0.5111111111111111,0.33707865168539325,0.46296296296296297,0.2706208389696741,0.2718940972222222,0.2902083333333333,Subject14,hjorth_only,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.93,0.7741008533949711,0.15209953703703707,0.16333333333333333,Subject15,hjorth_only,random_forest
120,0,25,30,65,0.5416666666666666,0.0,0.7222222222222222,0.0,0.37648148148148153,0.19969186254307003,0.2552627314814815,0.26874999999999993,Subject16,hjorth_only,random_forest
120,22,19,8,71,0.775,0.7333333333333333,0.7888888888888889,0.6197183098591549,0.8211111111111111,0.5297453772034993,0.17572800925925927,0.20138888888888887,Subject17,hjorth_only,random_forest
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.9616666666666667,0.8802599854916843,0.13402777777777777,0.19763888888888892,Subject18,hjorth_only,random_forest
120,4,0,26,90,0.7833333333333333,0.13333333333333333,1.0,0.23529411764705882,0.9772222222222221,0.9191401602164951,0.11872743055555554,0.21770833333333334,Subject19,hjorth_only,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8544444444444445,0.7275949449297544,0.15557291666666667,0.1311111111111111,Subject20,hjorth_only,random_forest
120,7,6,23,84,0.7583333333333333,0.23333333333333334,0.9333333333333333,0.32558139534883723,0.775,0.5432067648588286,0.1572650462962963,0.056805555555555526,Subject21,hjorth_only,random_forest
120,15,0,15,90,0.875,0.5,1.0,0.6666666666666666,0.971111111111111,0.9366045079831473,0.10509722222222223,0.19597222222222224,Subject22,hjorth_only,random_forest
120,11,4,19,86,0.8083333333333333,0.36666666666666664,0.9555555555555556,0.4888888888888889,0.8600000000000001,0.7254502541035949,0.14055092592592594,0.1491666666666667,Subject23,hjorth_only,random_forest
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.9001851851851852,0.7776145522257283,0.13208506944444445,0.12104166666666667,Subject24,hjorth_only,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.6892592592592592,0.4941605106792845,0.1752847222222222,0.08166666666666667,Subject25,hjorth_only,random_forest
120,8,0,22,90,0.8166666666666667,0.26666666666666666,1.0,0.42105263157894735,0.9364814814814815,0.8363398672327187,0.11708796296296296,0.16666666666666666,Subject26,hjorth_only,random_forest
120,14,10,16,80,0.7833333333333333,0.4666666666666667,0.8888888888888888,0.5185185185185185,0.8031481481481482,0.5623908289272066,0.16814930555555557,0.14027777777777778,Subject27,hjorth_only,random_forest
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,1.0,0.9999999999999999,0.10645659722222221,0.2032638888888889,Subject28,hjorth_only,random_forest
120,0,0,30,90,0.75,0.0,1.0,0.0,0.8544444444444445,0.6002650915996256,0.17748553240740741,0.14145833333333332,Subject29,hjorth_only,random_forest
120,24,1,6,89,0.9416666666666667,0.8,0.9888888888888889,0.8727272727272727,0.961111111111111,0.9290588737971343,0.10193113425925926,0.21256944444444445,Subject30,hjorth_only,random_forest
69,1,0,29,39,0.5797101449275363,0.03333333333333333,1.0,0.06451612903225806,0.317948717948718,0.3758907238502283,0.31767310789049924,0.271256038647343,Subject31,hjorth_only,random_forest
120,8,2,22,88,0.8,0.26666666666666666,0.9777777777777777,0.4,0.9311111111111111,0.7971205961710993,0.13415625000000003,0.17874999999999996,Subject32,hjorth_only,random_forest
120,4,1,26,89,0.775,0.13333333333333333,0.9888888888888889,0.22857142857142856,0.8146296296296296,0.5777040093823064,0.1554045138888889,0.08548611111111112,Subject33,hjorth_only,random_forest
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.9596296296296296,0.9018277688943969,0.11649768518518518,0.1636111111111111,Subject34,hjorth_only,random_forest
120,3,3,27,87,0.75,0.1,0.9666666666666667,0.16666666666666666,0.807962962962963,0.5031135802543791,0.16117303240740738,0.10881944444444445,Subject35,hjorth_only,random_forest
120,8,0,22,90,0.8166666666666667,0.26666666666666666,1.0,0.42105263157894735,0.9944444444444445,0.9861187451387088,0.11997241626054708,0.13885029152404446,Subject00,hjorth_only,gradient_boosting
120,3,6,27,84,0.725,0.1,0.9333333333333333,0.15384615384615385,0.8329629629629629,0.5207163490859993,0.18683178820009957,0.1784465629632948,Subject01,hjorth_only,gradient_boosting
120,29,89,1,1,0.25,0.9666666666666667,0.011111111111111112,0.3918918918918919,0.3303703703703703,0.20744045372188066,0.5613641996017459,0.5916040295430909,Subject02,hjorth_only,gradient_boosting
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.8770370370370371,0.6936733677837754,0.17279472033872523,0.14061877615392757,Subject03,hjorth_only,gradient_boosting
114,0,1,30,83,0.7280701754385965,0.0,0.9880952380952381,0.0,0.48253968253968255,0.24820652980145302,0.23723451809789733,0.1952206086762787,Subject04,hjorth_only,gradient_boosting
120,13,12,17,78,0.7583333333333333,0.43333333333333335,0.8666666666666667,0.4727272727272727,0.7255555555555555,0.5596456234006459,0.17197319142922857,0.11418345104073659,Subject05,hjorth_only,gradient_boosting
120,11,1,19,89,0.8333333333333334,0.36666666666666664,0.9888888888888889,0.5238095238095238,0.9318518518518518,0.8320638157981963,0.10953110243361985,0.11607484838126271,Subject06,hjorth_only,gradient_boosting
120,20,7,10,83,0.8583333333333333,0.6666666666666666,0.9222222222222223,0.7017543859649122,0.9014814814814814,0.7949755070381326,0.1183600083402179,0.1503863943421728,Subject07,hjorth_only,gradient_boosting
120,13,12,17,78,0.7583333333333333,0.43333333333333335,0.8666666666666667,0.4727272727272727,0.787037037037037,0.5061249106389568,0.15848203851655665,0.05570518123884986,Subject08,hjorth_only,gradient_boosting
120,1,4,29,86,0.725,0.03333333333333333,0.9555555555555556,0.05714285714285714,0.6311111111111111,0.32259230347858825,0.20377538866995096,0.14267868070357723,Subject09,hjorth_only,gradient_boosting
123,11,23,19,70,0.6585365853658537,0.36666666666666664,0.7526881720430108,0.34375,0.5229390681003584,0.34353867931381094,0.22606846602384484,0.20695006235320268,Subject10,hjorth_only,gradient_boosting
120,27,68,3,22,0.4083333333333333,0.9,0.24444444444444444,0.432,0.5148148148148148,0.2729302259057318,0.4169154796559372,0.44534284261286106,Subject11,hjorth_only,gradient_boosting
120,0,11,30,79,0.6583333333333333,0.0,0.8777777777777778,0.0,0.29703703703703704,0.1773907965538814,0.26491063292292244,0.26730575328739953,Subject12,hjorth_only,gradient_boosting
120,30,86,0,4,0.2833333333333333,1.0,0.044444444444444446,0.410958904109589,0.5148148148148148,0.25366569765109676,0.41643924827739714,0.4669064930883008,Subject13,hjorth_only,gradient_boosting
120,18,50,12,40,0.48333333333333334,0.6,0.4444444444444444,0.3673469387755102,0.5377777777777778,0.2641828702705291,0.30432012612000986,0.3031456958358989,Subject14,hjorth_only,gradient_boosting
120,1,1,29,89,0.75,0.03333333333333333,0.9888888888888889,0.0625,0.8500000000000001,0.5551473810461639,0.17702074758126105,0.14050386657134709,Subject15,hjorth_only,gradient_boosting
120,2,18,28,72,0.6166666666666667,0.06666666666666667,0.8,0.08,0.4311111111111111,0.21650593017377823,0.27158635243623974,0.24814042316568521,Subject16,hjorth_only,gradient_boosting
120,23,25,7,65,0.7333333333333333,0.7666666666666667,0.7222222222222222,0.5897435897435898,0.8655555555555555,0.6687511865414065,0.1700478061712166,0.1926698505283979,Subject17,hjorth_only,gradient_boosting
120,9,1,21,89,0.8166666666666667,0.3,0.9888888888888889,0.45,0.9344444444444444,0.8420071561534368,0.11635103440943463,0.12354916243408073,Subject18,hjorth_only,gradient_boosting
120,27,0,3,90,0.975,0.9,1.0,0.9473684210526315,0.9962962962962962,0.989890873015873,0.0452140867321303,0.1347800371001754,Subject19,hjorth_only,gradient_boosting
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.7277777777777779,0.6331700262996491,0.15825430697896561,0.09198186784992333,Subject20,hjorth_only,gradient_boosting
120,15,5,15,85,0.8333333333333334,0.5,0.9444444444444444,0.6,0.8566666666666667,0.689187946680268,0.12126058705065554,0.08531446290022607,Subject21,hjorth_only,gradient_boosting
120,25,2,5,88,0.9416666666666667,0.8333333333333334,0.9777777777777777,0.8771929824561403,0.9892592592592593,0.9728942380592362,0.04781248009517061,0.11359178283778593,Subject22,hjorth_only,gradient_boosting
120,15,12,15,78,0.775,0.5,0.8666666666666667,0.5263157894736842,0.7870370370370371,0.6100587499329242,0.15511409574708887,0.10492840088115986,Subject23,hjorth_only,gradient_boosting
120,11,2,19,88,0.825,0.36666666666666664,0.9777777777777777,0.5116279069767442,0.9303703703703704,0.8130032369613986,0.111032406693953,0.09770801532760891,Subject24,hjorth_only,gradient_boosting
120,29,65,1,25,0.45,0.9666666666666667,0.2777777777777778,0.46774193548387094,0.7007407407407408,0.4437076510967307,0.40205476560757963,0.46742127557831803,Subject25,hjorth_only,gradient_boosting
120,16,2,14,88,0.8666666666666667,0.5333333333333333,0.9777777777777777,0.6666666666666666,0.9366666666666668,0.8739122493825144,0.08947483801908204,0.0697490984517668,Subject26,hjorth_only,gradient_boosting
120,15,29,15,61,0.6333333333333333,0.5,0.6777777777777778,0.40540540540540543,0.5907407407407408,0.3039075605121516,0.24009831730337608,0.18171228516541926,Subject27,hjorth_only,gradient_boosting
120,13,0,17,90,0.8583333333333333,0.43333333333333335,1.0,0.6046511627906976,1.0,0.9999999999999999,0.09118729992164773,0.15538834859126865,Subject28,hjorth_only,gradient_boosting
120,0,0,30,90,0.75,0.0,1.0,0.0,0.888888888888889,0.7227797320928989,0.1637175336490889,0.15567695589023386,Subject29,hjorth_only,gradient_boosting
120,26,15,4,75,0.8416666666666667,0.8666666666666667,0.8333333333333334,0.7323943661971831,0.9325925925925926,0.8881057860056389,0.12015549471091944,0.19868996224070512,Subject30,hjorth_only,gradient_boosting
69,5,5,25,34,0.5652173913043478,0.16666666666666666,0.8717948717948718,0.25,0.45641025641025645,0.46939443076129167,0.322427855184617,0.2978194965975304,Subject31,hjorth_only,gradient_boosting
120,16,2,14,88,0.8666666666666667,0.5333333333333333,0.9777777777777777,0.6666666666666666,0.9407407407407408,0.8737586386094438,0.0985506313654612,0.13442589145551462,Subject32,hjorth_only,gradient_boosting
120,8,19,22,71,0.6583333333333333,0.26666666666666666,0.7888888888888889,0.2807017543859649,0.6874074074074074,0.41265636065745015,0.2193153474835772,0.23278198566426211,Subject33,hjorth_only,gradient_boosting
120,7,0,23,90,0.8083333333333333,0.23333333333333334,1.0,0.3783783783783784,0.9062962962962963,0.789800958172582,0.13463372490758807,0.10580513340109733,Subject34,hjorth_only,gradient_boosting
120,21,1,9,89,0.9166666666666666,0.7,0.9888888888888889,0.8076923076923077,0.9492592592592592,0.896771215755801,0.09971582392293232,0.16711896385663666,Subject35,hjorth_only,gradient_boosting
120,7,0,23,90,0.8083333333333333,0.23333333333333334,1.0,0.3783783783783784,0.9662962962962963,0.9553477136021427,0.1190383059394901,0.1549270694299291,Subject00,hjorth_only,xgboost
120,2,6,28,84,0.7166666666666667,0.06666666666666667,0.9333333333333333,0.10526315789473684,0.764074074074074,0.44743641542237944,0.1817123944190143,0.13444573753513395,Subject01,hjorth_only,xgboost
120,27,76,3,14,0.3416666666666667,0.9,0.15555555555555556,0.40601503759398494,0.5792592592592593,0.4034115190625775,0.35858460222677274,0.4175427714983623,Subject02,hjorth_only,xgboost
120,2,0,28,90,0.7666666666666667,0.06666666666666667,1.0,0.125,0.8718518518518519,0.663649988310727,0.18006236715072096,0.1468222305489083,Subject03,hjorth_only,xgboost
114,0,0,30,84,0.7368421052631579,0.0,1.0,0.0,0.39047619047619053,0.21489773478811786,0.23156299439182318,0.19564989990178952,Subject04,hjorth_only,xgboost
120,13,8,17,82,0.7916666666666666,0.43333333333333335,0.9111111111111111,0.5098039215686274,0.7781481481481481,0.6306522881991071,0.15815309870979868,0.13419586233794692,Subject05,hjorth_only,xgboost
120,3,0,27,90,0.775,0.1,1.0,0.18181818181818182,0.865925925925926,0.6714254495201976,0.1395116013924391,0.1123083058434228,Subject06,hjorth_only,xgboost
120,21,8,9,82,0.8583333333333333,0.7,0.9111111111111111,0.711864406779661,0.9196296296296297,0.7970378740089372,0.11497980885815447,0.12159923287108541,Subject07,hjorth_only,xgboost
120,5,8,25,82,0.725,0.16666666666666666,0.9111111111111111,0.23255813953488372,0.7596296296296297,0.41365759395296436,0.16833211024995615,0.07649510453144708,Subject08,hjorth_only,xgboost
120,0,4,30,86,0.7166666666666667,0.0,0.9555555555555556,0.0,0.6351851851851852,0.31086134428168344,0.20965113824099194,0.16411123480647802,Subject09,hjorth_only,xgboost
123,8,19,22,74,0.6666666666666666,0.26666666666666666,0.7956989247311828,0.2807017543859649,0.47168458781362005,0.38882248559327504,0.22251661661173766,0.20970789833766657,Subject10,hjorth_only,xgboost
120,26,61,4,29,0.4583333333333333,0.8666666666666667,0.32222222222222224,0.4444444444444444,0.6737037037037037,0.37899230975080267,0.3135215465148756,0.365230182185769,Subject11,hjorth_only,xgboost
120,1,10,29,80,0.675,0.03333333333333333,0.8888888888888888,0.04878048780487805,0.2948148148148148,0.17953714152393074,0.2522535361581678,0.2533172516617924,Subject12,hjorth_only,xgboost
120,30,40,0,50,0.6666666666666666,1.0,0.5555555555555556,0.6,0.8837037037037037,0.5945039513497996,0.22787007402598436,0.29442755579948426,Subject13,hjorth_only,xgboost
120,14,44,16,46,0.5,0.4666666666666667,0.5111111111111111,0.3181818181818182,0.49629629629629635,0.276618268813404,0.28104104884791986,0.29006524110833803,Subject14,hjorth_only,xgboost
120,1,0,29,90,0.7583333333333333,0.03333333333333333,1.0,0.06451612903225806,0.8896296296296297,0.6673087715998712,0.17608346249567497,0.14148711248611412,Subject15,hjorth_only,xgboost
120,1,14,29,76,0.6416666666666667,0.03333333333333333,0.8444444444444444,0.044444444444444446,0.4829629629629629,0.23529058988213358,0.23580595601398316,0.17986206427837412,Subject16,hjorth_only,xgboost
120,26,18,4,72,0.8166666666666667,0.8666666666666667,0.8,0.7027027027027027,0.9148148148148149,0.7298889900925476,0.1322782255597043,0.1845634534644584,Subject17,hjorth_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9596296296296296,0.9200707756319184,0.15163651019997204,0.17657673715924224,Subject18,hjorth_only,xgboost
120,23,1,7,89,0.9333333333333333,0.7666666666666667,0.9888888888888889,0.8518518518518519,0.992962962962963,0.9768031999245411,0.06713156864830797,0.17877307978148263,Subject19,hjorth_only,xgboost
120,5,0,25,90,0.7916666666666666,0.16666666666666666,1.0,0.2857142857142857,0.8614814814814814,0.792373053204646,0.13807896663262975,0.08974699733468394,Subject20,hjorth_only,xgboost
120,14,4,16,86,0.8333333333333334,0.4666666666666667,0.9555555555555556,0.5833333333333334,0.8107407407407408,0.5877181063165546,0.14649639345244836,0.13620146663549043,Subject21,hjorth_only,xgboost
120,23,2,7,88,0.925,0.7666666666666667,0.9777777777777777,0.8363636363636363,0.9892592592592593,0.9658566900954315,0.060203882289180846,0.13320102679232754,Subject22,hjorth_only,xgboost
120,16,13,14,77,0.775,0.5333333333333333,0.8555555555555555,0.5423728813559322,0.7881481481481482,0.6444731839200788,0.16388848431862119,0.15102491825819017,Subject23,hjorth_only,xgboost
120,10,2,20,88,0.8166666666666667,0.3333333333333333,0.9777777777777777,0.47619047619047616,0.9396296296296296,0.8211550746182029,0.11422008925249158,0.11240545876013736,Subject24,hjorth_only,xgboost
120,26,56,4,34,0.5,0.8666666666666667,0.37777777777777777,0.4642857142857143,0.6455555555555555,0.32923799795925845,0.3113039170994959,0.34749813452363015,Subject25,hjorth_only,xgboost
120,15,1,15,89,0.8666666666666667,0.5,0.9888888888888889,0.6521739130434783,0.9485185185185184,0.8891407097263939,0.09003195020190131,0.10177550095443924,Subject26,hjorth_only,xgboost
120,14,29,16,61,0.625,0.4666666666666667,0.6777777777777778,0.3835616438356164,0.5751851851851851,0.30882000724938874,0.23506449307999827,0.173494243187209,Subject27,hjorth_only,xgboost
120,11,0,19,90,0.8416666666666667,0.36666666666666664,1.0,0.5365853658536586,1.0,0.9999999999999999,0.09118567953304678,0.16651461667691672,Subject28,hjorth_only,xgboost
120,0,0,30,90,0.75,0.0,1.0,0.0,0.9018518518518518,0.7165012503648867,0.16422525960187528,0.16031957467397057,Subject29,hjorth_only,xgboost
120,28,13,2,77,0.875,0.9333333333333333,0.8555555555555555,0.7887323943661971,0.9477777777777778,0.9372075883354619,0.11048625386836146,0.2590467997516195,Subject30,hjorth_only,xgboost
69,5,6,25,33,0.5507246376811594,0.16666666666666666,0.8461538461538461,0.24390243902439024,0.43504273504273505,0.4464138126587501,0.3176200289008225,0.26005165230320854,Subject31,hjorth_only,xgboost
